"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","ALLSKY_SFC_SW_DWN","RH2M","T2M","PRECTOTCORR","WS2M","WD2M"
"82",-39.5,-7.5,1981,3,23,82,1981-03-23,NA,93.12,21.42,35.74,0.52,82.12
"83",-39.5,-7.5,1981,3,24,83,1981-03-24,NA,91,21.96,46.53,0.73,19.44
"84",-39.5,-7.5,1981,3,25,84,1981-03-25,NA,93.12,21.15,23.07,0.5,72.75
"85",-39.5,-7.5,1981,3,26,85,1981-03-26,NA,87.94,22.11,12.78,0.62,111.56
"86",-39.5,-7.5,1981,3,27,86,1981-03-27,NA,87.25,22.42,2.5,0.78,136.94
"87",-39.5,-7.5,1981,3,28,87,1981-03-28,NA,87.5,22.28,6.92,0.65,113.25
"88",-39.5,-7.5,1981,3,29,88,1981-03-29,NA,84.69,22.62,6.98,0.41,103.12
"89",-39.5,-7.5,1981,3,30,89,1981-03-30,NA,92.19,22.17,4.09,0.55,129.81
"90",-39.5,-7.5,1981,3,31,90,1981-03-31,NA,87.69,22.55,8.5,0.57,84.31
"91",-39.5,-7.5,1981,4,1,91,1981-04-01,NA,87.81,22.81,35.12,0.31,153.88
"92",-39.5,-7.5,1981,4,2,92,1981-04-02,NA,95.12,21.59,17.9,0.32,94.5
"93",-39.5,-7.5,1981,4,3,93,1981-04-03,NA,93,22.03,22.09,0.59,86.44
"94",-39.5,-7.5,1981,4,4,94,1981-04-04,NA,85.94,22.44,4.81,0.7,119.06
"95",-39.5,-7.5,1981,4,5,95,1981-04-05,NA,86.69,22.69,2.15,0.91,124.25
"96",-39.5,-7.5,1981,4,6,96,1981-04-06,NA,85.94,22.83,0.63,0.96,130.94
"97",-39.5,-7.5,1981,4,7,97,1981-04-07,NA,84.44,22.91,0.06,0.88,127.06
"98",-39.5,-7.5,1981,4,8,98,1981-04-08,NA,84,22.92,0.01,0.82,117.62
"99",-39.5,-7.5,1981,4,9,99,1981-04-09,NA,82.19,22.26,0.02,0.7,117.75
"100",-39.5,-7.5,1981,4,10,100,1981-04-10,NA,82.81,22.54,0.04,0.7,131.25
"101",-39.5,-7.5,1981,4,11,101,1981-04-11,NA,85.12,22.88,0,0.89,135.31
"102",-39.5,-7.5,1981,4,12,102,1981-04-12,NA,86.44,22.38,0.01,0.77,138.12
"103",-39.5,-7.5,1981,4,13,103,1981-04-13,NA,86.25,22.44,0.34,0.77,137.31
"104",-39.5,-7.5,1981,4,14,104,1981-04-14,NA,84.5,22.61,0.41,0.78,128.62
"105",-39.5,-7.5,1981,4,15,105,1981-04-15,NA,88.06,21.83,0.36,0.59,113.5
"106",-39.5,-7.5,1981,4,16,106,1981-04-16,NA,84.69,23.2,0.5,0.66,102
"107",-39.5,-7.5,1981,4,17,107,1981-04-17,NA,85.75,21.89,0.67,0.47,69.62
"108",-39.5,-7.5,1981,4,18,108,1981-04-18,NA,84.12,22.22,0.91,0.43,56.19
"109",-39.5,-7.5,1981,4,19,109,1981-04-19,NA,88.12,21.82,0.63,0.54,79.25
"110",-39.5,-7.5,1981,4,20,110,1981-04-20,NA,82.31,21.36,0.53,0.72,127.31
"111",-39.5,-7.5,1981,4,21,111,1981-04-21,NA,80.69,21.3,0.06,0.92,131.81
"112",-39.5,-7.5,1981,4,22,112,1981-04-22,NA,82.12,21.82,0.01,0.88,124.38
"113",-39.5,-7.5,1981,4,23,113,1981-04-23,NA,84.31,21.98,0.63,0.7,107.88
"114",-39.5,-7.5,1981,4,24,114,1981-04-24,NA,87.75,22.69,1.98,0.59,91.44
"115",-39.5,-7.5,1981,4,25,115,1981-04-25,NA,85.31,22.89,1,0.73,109.5
"116",-39.5,-7.5,1981,4,26,116,1981-04-26,NA,84.5,22.65,0.79,0.78,109.62
"117",-39.5,-7.5,1981,4,27,117,1981-04-27,NA,82,22.76,0.03,0.85,129.69
"118",-39.5,-7.5,1981,4,28,118,1981-04-28,NA,79.88,22.08,0.01,0.89,142.06
"119",-39.5,-7.5,1981,4,29,119,1981-04-29,NA,82.81,21.75,0.27,0.62,119.25
"120",-39.5,-7.5,1981,4,30,120,1981-04-30,NA,86.25,22.3,0.72,0.64,122.19
"121",-39.5,-7.5,1981,5,1,121,1981-05-01,NA,84,22.95,0.22,0.62,101.31
"122",-39.5,-7.5,1981,5,2,122,1981-05-02,NA,81.75,22.96,0.02,0.63,105.38
"123",-39.5,-7.5,1981,5,3,123,1981-05-03,NA,79.38,22.63,0.73,0.84,128
"124",-39.5,-7.5,1981,5,4,124,1981-05-04,NA,74.44,21.82,0.12,0.87,126.88
"125",-39.5,-7.5,1981,5,5,125,1981-05-05,NA,76.69,22.62,0.04,0.97,145.12
"126",-39.5,-7.5,1981,5,6,126,1981-05-06,NA,74.56,22.55,0,1.03,141.38
"127",-39.5,-7.5,1981,5,7,127,1981-05-07,NA,74.94,22.4,0,1,145.88
"128",-39.5,-7.5,1981,5,8,128,1981-05-08,NA,74.06,22.46,0.03,1.15,145
"129",-39.5,-7.5,1981,5,9,129,1981-05-09,NA,77.62,22.09,0.02,1.01,146.25
"130",-39.5,-7.5,1981,5,10,130,1981-05-10,NA,78.31,21.08,0,0.97,145.81
"131",-39.5,-7.5,1981,5,11,131,1981-05-11,NA,78.5,20.83,0,0.85,151.06
"132",-39.5,-7.5,1981,5,12,132,1981-05-12,NA,76.81,21.89,0,0.93,143.19
"133",-39.5,-7.5,1981,5,13,133,1981-05-13,NA,74.44,21.93,0,0.87,145.31
"134",-39.5,-7.5,1981,5,14,134,1981-05-14,NA,75.06,22.19,0.25,0.77,144.69
"135",-39.5,-7.5,1981,5,15,135,1981-05-15,NA,74.44,22.14,0.16,0.66,128.31
"136",-39.5,-7.5,1981,5,16,136,1981-05-16,NA,77.25,22.98,0.06,0.77,134.94
"137",-39.5,-7.5,1981,5,17,137,1981-05-17,NA,77.56,23.23,0.27,0.86,138.56
"138",-39.5,-7.5,1981,5,18,138,1981-05-18,NA,77.12,22.82,0.26,1.11,134.69
"139",-39.5,-7.5,1981,5,19,139,1981-05-19,NA,74.25,22.27,0.32,1.19,134.56
"140",-39.5,-7.5,1981,5,20,140,1981-05-20,NA,74.94,22.71,0.44,1.21,136
"141",-39.5,-7.5,1981,5,21,141,1981-05-21,NA,71,22.08,0,0.95,135.31
"142",-39.5,-7.5,1981,5,22,142,1981-05-22,NA,71.81,22.62,0,1.12,139
"143",-39.5,-7.5,1981,5,23,143,1981-05-23,NA,68.19,22.52,0,1.13,143
"144",-39.5,-7.5,1981,5,24,144,1981-05-24,NA,72.25,21.91,0,0.73,138.81
"145",-39.5,-7.5,1981,5,25,145,1981-05-25,NA,74.25,22.75,0,0.98,145
"146",-39.5,-7.5,1981,5,26,146,1981-05-26,NA,73.44,22.76,0,0.93,142.69
"147",-39.5,-7.5,1981,5,27,147,1981-05-27,NA,71.31,22.94,0,1.02,145.5
"148",-39.5,-7.5,1981,5,28,148,1981-05-28,NA,69.25,22.92,0,1.05,145.44
"149",-39.5,-7.5,1981,5,29,149,1981-05-29,NA,70.38,22.67,0,0.72,128.81
"150",-39.5,-7.5,1981,5,30,150,1981-05-30,NA,72.38,22.67,0.01,0.82,133.69
"151",-39.5,-7.5,1981,5,31,151,1981-05-31,NA,69.25,23.44,0,1.02,133.06
"152",-39.5,-7.5,1981,6,1,152,1981-06-01,NA,70.19,23.26,0.01,1.22,140.38
"153",-39.5,-7.5,1981,6,2,153,1981-06-02,NA,68.62,23.51,0.56,1.15,130.62
"154",-39.5,-7.5,1981,6,3,154,1981-06-03,NA,69.56,23.69,0.33,0.82,115.06
"155",-39.5,-7.5,1981,6,4,155,1981-06-04,NA,66.25,24.3,0.24,0.75,97.75
"156",-39.5,-7.5,1981,6,5,156,1981-06-05,NA,63,24.94,0.2,0.78,108.19
"157",-39.5,-7.5,1981,6,6,157,1981-06-06,NA,63.75,24.26,1.6,0.96,108.38
"158",-39.5,-7.5,1981,6,7,158,1981-06-07,NA,72.44,22.83,5.66,0.73,94.25
"159",-39.5,-7.5,1981,6,8,159,1981-06-08,NA,80.06,22.81,7.06,0.65,124.25
"160",-39.5,-7.5,1981,6,9,160,1981-06-09,NA,68.69,23.69,0.09,0.98,130.62
"161",-39.5,-7.5,1981,6,10,161,1981-06-10,NA,70.44,22.73,0,1.19,141
"162",-39.5,-7.5,1981,6,11,162,1981-06-11,NA,64.31,20.97,0,0.94,141.25
"163",-39.5,-7.5,1981,6,12,163,1981-06-12,NA,71.94,21.62,0.02,0.93,140.94
"164",-39.5,-7.5,1981,6,13,164,1981-06-13,NA,73.31,22.73,0.23,1.12,135.56
"165",-39.5,-7.5,1981,6,14,165,1981-06-14,NA,66.69,23.47,0.25,0.98,126.44
"166",-39.5,-7.5,1981,6,15,166,1981-06-15,NA,64.69,23.45,0.1,0.94,124.56
"167",-39.5,-7.5,1981,6,16,167,1981-06-16,NA,64.88,22.93,0,1.05,130
"168",-39.5,-7.5,1981,6,17,168,1981-06-17,NA,62.75,22.48,0,0.93,135
"169",-39.5,-7.5,1981,6,18,169,1981-06-18,NA,62.12,22.05,0,0.82,138.25
"170",-39.5,-7.5,1981,6,19,170,1981-06-19,NA,62.81,22.58,0,0.88,144.06
"171",-39.5,-7.5,1981,6,20,171,1981-06-20,NA,60.81,22.37,0,1.07,149.5
"172",-39.5,-7.5,1981,6,21,172,1981-06-21,NA,61.88,21.78,0,0.98,155.25
"173",-39.5,-7.5,1981,6,22,173,1981-06-22,NA,61.25,21.73,0,1.28,154.19
"174",-39.5,-7.5,1981,6,23,174,1981-06-23,NA,62.56,21.41,0,1.22,144.88
"175",-39.5,-7.5,1981,6,24,175,1981-06-24,NA,64.44,21.72,0,1.27,142.38
"176",-39.5,-7.5,1981,6,25,176,1981-06-25,NA,65.94,22.11,0,1.5,152.06
"177",-39.5,-7.5,1981,6,26,177,1981-06-26,NA,64.19,21.88,0.01,1.44,143.5
"178",-39.5,-7.5,1981,6,27,178,1981-06-27,NA,65.62,22.05,0,1.23,139.88
"179",-39.5,-7.5,1981,6,28,179,1981-06-28,NA,64.25,21.81,0,1.33,145.56
"180",-39.5,-7.5,1981,6,29,180,1981-06-29,NA,61.5,22.28,0,1,147.75
"181",-39.5,-7.5,1981,6,30,181,1981-06-30,NA,60.5,23.25,0.02,0.96,140.38
"182",-39.5,-7.5,1981,7,1,182,1981-07-01,NA,63.44,23.59,0.15,1.09,135.94
"183",-39.5,-7.5,1981,7,2,183,1981-07-02,NA,60.69,23.14,0.01,1.12,145.69
"184",-39.5,-7.5,1981,7,3,184,1981-07-03,NA,58.25,23.17,0,0.94,145.62
"185",-39.5,-7.5,1981,7,4,185,1981-07-04,NA,58.69,22.46,0,1.13,150.62
"186",-39.5,-7.5,1981,7,5,186,1981-07-05,NA,66.88,21.69,0.06,1.7,149.12
"187",-39.5,-7.5,1981,7,6,187,1981-07-06,NA,68.5,20.44,0.52,1.72,158.5
"188",-39.5,-7.5,1981,7,7,188,1981-07-07,NA,65.25,20.48,0.25,1.76,158.44
"189",-39.5,-7.5,1981,7,8,189,1981-07-08,NA,69.5,21.23,0.29,1.66,147.62
"190",-39.5,-7.5,1981,7,9,190,1981-07-09,NA,68,21.8,0.18,1.66,144.19
"191",-39.5,-7.5,1981,7,10,191,1981-07-10,NA,67,22.88,0,1.51,140.69
"192",-39.5,-7.5,1981,7,11,192,1981-07-11,NA,63.56,23.04,0,1.37,130.25
"193",-39.5,-7.5,1981,7,12,193,1981-07-12,NA,59.69,22.93,0,1.41,138.75
"194",-39.5,-7.5,1981,7,13,194,1981-07-13,NA,61.88,22.97,0.01,1.55,134.88
"195",-39.5,-7.5,1981,7,14,195,1981-07-14,NA,62.56,23.42,0,1.68,134.44
"196",-39.5,-7.5,1981,7,15,196,1981-07-15,NA,61.12,22.63,0,1.56,142.5
"197",-39.5,-7.5,1981,7,16,197,1981-07-16,NA,60.44,22.58,0,1.26,142.31
"198",-39.5,-7.5,1981,7,17,198,1981-07-17,NA,62.31,22.97,0,1.16,139.75
"199",-39.5,-7.5,1981,7,18,199,1981-07-18,NA,62.31,23.25,0.02,1.28,133
"200",-39.5,-7.5,1981,7,19,200,1981-07-19,NA,61.38,23.44,0.03,1.34,133.38
"201",-39.5,-7.5,1981,7,20,201,1981-07-20,NA,58.56,22.62,0,1.3,142.75
"202",-39.5,-7.5,1981,7,21,202,1981-07-21,NA,56.94,22.39,0.03,1.09,144.75
"203",-39.5,-7.5,1981,7,22,203,1981-07-22,NA,55.31,22.06,0,1.05,150.12
"204",-39.5,-7.5,1981,7,23,204,1981-07-23,NA,57.81,22.19,0,1.21,150.81
"205",-39.5,-7.5,1981,7,24,205,1981-07-24,NA,60.69,22.16,0,1.38,150.5
"206",-39.5,-7.5,1981,7,25,206,1981-07-25,NA,59.81,21.49,0,1.48,147.06
"207",-39.5,-7.5,1981,7,26,207,1981-07-26,NA,57.5,21.39,0,1.5,139.62
"208",-39.5,-7.5,1981,7,27,208,1981-07-27,NA,59.56,21.54,0,1.45,137.5
"209",-39.5,-7.5,1981,7,28,209,1981-07-28,NA,55.88,22.15,0,1.25,139.81
"210",-39.5,-7.5,1981,7,29,210,1981-07-29,NA,63.12,22.58,0,1.58,141.25
"211",-39.5,-7.5,1981,7,30,211,1981-07-30,NA,60.12,22.87,0,1.7,138.19
"212",-39.5,-7.5,1981,7,31,212,1981-07-31,NA,55.56,21.43,0,1.5,142.06
"213",-39.5,-7.5,1981,8,1,213,1981-08-01,NA,55.81,21.85,0,1.2,140.38
"214",-39.5,-7.5,1981,8,2,214,1981-08-02,NA,57.31,22.19,0,1.33,137.69
"215",-39.5,-7.5,1981,8,3,215,1981-08-03,NA,57.06,22.45,0,1.48,139.12
"216",-39.5,-7.5,1981,8,4,216,1981-08-04,NA,56.94,22.53,0.17,1.56,120.19
"217",-39.5,-7.5,1981,8,5,217,1981-08-05,NA,59.12,22.9,0.41,1.48,128.12
"218",-39.5,-7.5,1981,8,6,218,1981-08-06,NA,62.12,22.35,0.78,1.51,131.62
"219",-39.5,-7.5,1981,8,7,219,1981-08-07,NA,58.06,22.6,0.07,1.52,135.81
"220",-39.5,-7.5,1981,8,8,220,1981-08-08,NA,58.62,22.98,0.03,1.63,129.81
"221",-39.5,-7.5,1981,8,9,221,1981-08-09,NA,57.75,23.04,0.04,1.41,131.12
"222",-39.5,-7.5,1981,8,10,222,1981-08-10,NA,57.31,23.62,0,1.42,135.38
"223",-39.5,-7.5,1981,8,11,223,1981-08-11,NA,56.56,22.87,0,1.38,138.62
"224",-39.5,-7.5,1981,8,12,224,1981-08-12,NA,54.19,22.76,0,1.32,143.25
"225",-39.5,-7.5,1981,8,13,225,1981-08-13,NA,52.19,23.01,0,1.02,148.5
"226",-39.5,-7.5,1981,8,14,226,1981-08-14,NA,45.94,24.29,0,0.62,135.88
"227",-39.5,-7.5,1981,8,15,227,1981-08-15,NA,38.44,26,0,0.69,120.75
"228",-39.5,-7.5,1981,8,16,228,1981-08-16,NA,47.12,25.12,0,1.23,130.62
"229",-39.5,-7.5,1981,8,17,229,1981-08-17,NA,55.31,24.29,0,1.37,125.56
"230",-39.5,-7.5,1981,8,18,230,1981-08-18,NA,51.5,25.07,0,1,116.88
"231",-39.5,-7.5,1981,8,19,231,1981-08-19,NA,46.69,26.05,0.01,0.77,143.5
"232",-39.5,-7.5,1981,8,20,232,1981-08-20,NA,48.69,25.94,0,1.27,139.5
"233",-39.5,-7.5,1981,8,21,233,1981-08-21,NA,59.31,23.23,0,1.92,146.44
"234",-39.5,-7.5,1981,8,22,234,1981-08-22,NA,60,22.3,0,1.95,150.56
"235",-39.5,-7.5,1981,8,23,235,1981-08-23,NA,62.25,22.63,0,1.76,146.56
"236",-39.5,-7.5,1981,8,24,236,1981-08-24,NA,57.25,23.74,0,1.55,139.12
"237",-39.5,-7.5,1981,8,25,237,1981-08-25,NA,55.44,24.59,0.01,1.23,133.75
"238",-39.5,-7.5,1981,8,26,238,1981-08-26,NA,55.62,24.83,0.02,1.37,136.25
"239",-39.5,-7.5,1981,8,27,239,1981-08-27,NA,51.38,23.86,0,1.43,150
"240",-39.5,-7.5,1981,8,28,240,1981-08-28,NA,48.56,22.84,0,1.4,147.5
"241",-39.5,-7.5,1981,8,29,241,1981-08-29,NA,52.94,24.23,0.01,1.25,129
"242",-39.5,-7.5,1981,8,30,242,1981-08-30,NA,55.88,24.43,0,1.48,128.75
"243",-39.5,-7.5,1981,8,31,243,1981-08-31,NA,52.56,23.6,0.01,1.65,139.81
"244",-39.5,-7.5,1981,9,1,244,1981-09-01,NA,51.88,23.22,0,1.41,141.44
"245",-39.5,-7.5,1981,9,2,245,1981-09-02,NA,53.06,23.94,0,1.52,136.44
"246",-39.5,-7.5,1981,9,3,246,1981-09-03,NA,52.88,23.69,0,1.58,140.31
"247",-39.5,-7.5,1981,9,4,247,1981-09-04,NA,50.75,24.67,0,1.18,146.38
"248",-39.5,-7.5,1981,9,5,248,1981-09-05,NA,47.25,25.12,0,0.87,142.12
"249",-39.5,-7.5,1981,9,6,249,1981-09-06,NA,41.75,25.67,0,1,136.69
"250",-39.5,-7.5,1981,9,7,250,1981-09-07,NA,50.56,24.05,0,1.54,145.25
"251",-39.5,-7.5,1981,9,8,251,1981-09-08,NA,53.56,23.48,0,1.77,139.94
"252",-39.5,-7.5,1981,9,9,252,1981-09-09,NA,56.62,23.53,0.01,1.8,139.19
"253",-39.5,-7.5,1981,9,10,253,1981-09-10,NA,56.19,22.97,0,1.9,134.81
"254",-39.5,-7.5,1981,9,11,254,1981-09-11,NA,52.38,23.08,0,1.64,132.69
"255",-39.5,-7.5,1981,9,12,255,1981-09-12,NA,51.44,23.51,0,1.59,132.5
"256",-39.5,-7.5,1981,9,13,256,1981-09-13,NA,48.62,23.44,0,1.57,142.62
"257",-39.5,-7.5,1981,9,14,257,1981-09-14,NA,52,23.86,0,1.39,137.62
"258",-39.5,-7.5,1981,9,15,258,1981-09-15,NA,49.38,25.37,1.06,0.88,107.88
"259",-39.5,-7.5,1981,9,16,259,1981-09-16,NA,50.19,27.29,0.47,1.07,116.94
"260",-39.5,-7.5,1981,9,17,260,1981-09-17,NA,44.12,26.96,0,1.48,116.06
"261",-39.5,-7.5,1981,9,18,261,1981-09-18,NA,49.44,25.22,0,1.81,121.06
"262",-39.5,-7.5,1981,9,19,262,1981-09-19,NA,54.56,25.15,0,1.78,126.94
"263",-39.5,-7.5,1981,9,20,263,1981-09-20,NA,52,25.36,0,1.83,128
"264",-39.5,-7.5,1981,9,21,264,1981-09-21,NA,48.31,24.37,0,1.52,129.5
"265",-39.5,-7.5,1981,9,22,265,1981-09-22,NA,49.31,25.24,0,1.44,122.62
"266",-39.5,-7.5,1981,9,23,266,1981-09-23,NA,50.44,25.46,0,1.89,128.75
"267",-39.5,-7.5,1981,9,24,267,1981-09-24,NA,51.88,25.34,0,1.84,136.06
"268",-39.5,-7.5,1981,9,25,268,1981-09-25,NA,51.62,25.54,0,1.72,138.38
"269",-39.5,-7.5,1981,9,26,269,1981-09-26,NA,50.12,25.58,0,1.64,134.44
"270",-39.5,-7.5,1981,9,27,270,1981-09-27,NA,46.5,26.48,0,1.38,115.38
"271",-39.5,-7.5,1981,9,28,271,1981-09-28,NA,44.38,27.23,0,1.3,101.75
"272",-39.5,-7.5,1981,9,29,272,1981-09-29,NA,43.25,27.34,0,1.21,107.62
