"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","ALLSKY_SFC_SW_DWN","RH2M","T2M","PRECTOTCORR","WS2M","WD2M"
"37",-60.25,-1.25,1981,2,6,37,1981-02-06,NA,92.81,24.24,2.16,0.05,139.62
"38",-60.25,-1.25,1981,2,7,38,1981-02-07,NA,92.5,24.47,21.58,0.1,165.75
"39",-60.25,-1.25,1981,2,8,39,1981-02-08,NA,92.88,24.23,12.7,0.12,111.69
"40",-60.25,-1.25,1981,2,9,40,1981-02-09,NA,90.31,24.64,5.82,0.02,91
"41",-60.25,-1.25,1981,2,10,41,1981-02-10,NA,94.75,25.01,47.35,0.02,112.94
"42",-60.25,-1.25,1981,2,11,42,1981-02-11,NA,96.69,23.52,48.49,0.04,124.56
"43",-60.25,-1.25,1981,2,12,43,1981-02-12,NA,91.88,24.19,2.75,0.04,94.94
"44",-60.25,-1.25,1981,2,13,44,1981-02-13,NA,90,24.8,1.73,0.01,125.19
"45",-60.25,-1.25,1981,2,14,45,1981-02-14,NA,90.94,24.33,2.25,0.01,99.06
"46",-60.25,-1.25,1981,2,15,46,1981-02-15,NA,89.62,24.45,1.24,0.01,134.81
"47",-60.25,-1.25,1981,2,16,47,1981-02-16,NA,90.81,24.99,1.61,0.01,156.31
"48",-60.25,-1.25,1981,2,17,48,1981-02-17,NA,93.25,24.35,0.94,0.05,120.75
"49",-60.25,-1.25,1981,2,18,49,1981-02-18,NA,90.31,25.19,1.28,0.13,114.88
"50",-60.25,-1.25,1981,2,19,50,1981-02-19,NA,92.75,25.01,3.98,0.08,119.25
"51",-60.25,-1.25,1981,2,20,51,1981-02-20,NA,91.94,25.07,4.29,0.06,118.06
"52",-60.25,-1.25,1981,2,21,52,1981-02-21,NA,93.19,25.08,7.99,0.16,134.69
"53",-60.25,-1.25,1981,2,22,53,1981-02-22,NA,96.88,24.28,20.52,0.11,142
"54",-60.25,-1.25,1981,2,23,54,1981-02-23,NA,96.06,24.39,16.09,0.23,110.75
"55",-60.25,-1.25,1981,2,24,55,1981-02-24,NA,92.31,25.31,4.47,0.16,120.88
"56",-60.25,-1.25,1981,2,25,56,1981-02-25,NA,96.56,24.86,11.74,0.08,103.38
"57",-60.25,-1.25,1981,2,26,57,1981-02-26,NA,98.06,24.94,20.07,0.02,138.94
"58",-60.25,-1.25,1981,2,27,58,1981-02-27,NA,97.38,25.07,11.78,0.08,117.44
"59",-60.25,-1.25,1981,2,28,59,1981-02-28,NA,90.81,25.48,3.44,0.01,87.44
"60",-60.25,-1.25,1981,3,1,60,1981-03-01,NA,90.44,25.65,6.9,0.12,113.5
"61",-60.25,-1.25,1981,3,2,61,1981-03-02,NA,94.12,25.44,8.61,0.13,125.12
"62",-60.25,-1.25,1981,3,3,62,1981-03-03,NA,91,26.1,3.85,0.07,109.69
"63",-60.25,-1.25,1981,3,4,63,1981-03-04,NA,94.69,25.69,8.72,0.05,131.88
"64",-60.25,-1.25,1981,3,5,64,1981-03-05,NA,94.94,26,21.67,0.07,129.44
"65",-60.25,-1.25,1981,3,6,65,1981-03-06,NA,94.81,25.27,11.07,0.11,130.56
"66",-60.25,-1.25,1981,3,7,66,1981-03-07,NA,92.88,25.71,7.03,0.12,79.88
"67",-60.25,-1.25,1981,3,8,67,1981-03-08,NA,96.19,25.26,13.28,0.05,141.5
"68",-60.25,-1.25,1981,3,9,68,1981-03-09,NA,93.31,25.55,6.94,0.1,97.25
"69",-60.25,-1.25,1981,3,10,69,1981-03-10,NA,94.25,25.1,9,0.18,186.75
"70",-60.25,-1.25,1981,3,11,70,1981-03-11,NA,90.06,25.72,4.3,0.1,83.38
"71",-60.25,-1.25,1981,3,12,71,1981-03-12,NA,88.06,25.73,0,0.14,82.19
"72",-60.25,-1.25,1981,3,13,72,1981-03-13,NA,86.5,25.54,0.06,0.2,73.31
"73",-60.25,-1.25,1981,3,14,73,1981-03-14,NA,84.44,26.09,0.01,0.18,85.69
"74",-60.25,-1.25,1981,3,15,74,1981-03-15,NA,88,25.94,0,0.12,90.44
"75",-60.25,-1.25,1981,3,16,75,1981-03-16,NA,87.94,25.86,0,0.03,87.81
"76",-60.25,-1.25,1981,3,17,76,1981-03-17,NA,89.44,26.15,0,0.08,99.38
"77",-60.25,-1.25,1981,3,18,77,1981-03-18,NA,90.88,25.89,0.07,0.05,135
"78",-60.25,-1.25,1981,3,19,78,1981-03-19,NA,90.38,25.57,0.42,0.05,156.75
"79",-60.25,-1.25,1981,3,20,79,1981-03-20,NA,88.56,25.34,0.29,0.05,174.44
"80",-60.25,-1.25,1981,3,21,80,1981-03-21,NA,88,25.46,0.61,0.14,54.69
"81",-60.25,-1.25,1981,3,22,81,1981-03-22,NA,92.06,24.94,0.98,0.24,116.38
"82",-60.25,-1.25,1981,3,23,82,1981-03-23,NA,89.56,25.58,5.24,0.19,143.06
"83",-60.25,-1.25,1981,3,24,83,1981-03-24,NA,92.12,25.66,9.9,0.02,118.88
"84",-60.25,-1.25,1981,3,25,84,1981-03-25,NA,92.69,25.58,25.96,0.09,111.5
"85",-60.25,-1.25,1981,3,26,85,1981-03-26,NA,94.38,24.87,13.99,0.12,119.25
"86",-60.25,-1.25,1981,3,27,86,1981-03-27,NA,90.25,24.85,2.95,0.06,99.81
"87",-60.25,-1.25,1981,3,28,87,1981-03-28,NA,87.75,24.63,0.57,0.04,93.44
"88",-60.25,-1.25,1981,3,29,88,1981-03-29,NA,88.25,25.58,1.3,0.08,90.88
"89",-60.25,-1.25,1981,3,30,89,1981-03-30,NA,95.25,25.31,35.42,0.05,129.75
"90",-60.25,-1.25,1981,3,31,90,1981-03-31,NA,92.69,24.8,10.73,0.13,119.06
"91",-60.25,-1.25,1981,4,1,91,1981-04-01,NA,87.81,25.55,3.68,0.23,156.31
"92",-60.25,-1.25,1981,4,2,92,1981-04-02,NA,92.94,24.82,19.65,0.12,89.56
"93",-60.25,-1.25,1981,4,3,93,1981-04-03,NA,93.94,24.51,4.07,0.05,91.94
"94",-60.25,-1.25,1981,4,4,94,1981-04-04,NA,91.69,25.31,2.48,0.01,125
"95",-60.25,-1.25,1981,4,5,95,1981-04-05,NA,95.56,24.84,7.9,0.09,151.38
"96",-60.25,-1.25,1981,4,6,96,1981-04-06,NA,93.31,25.21,5.34,0.13,112.88
"97",-60.25,-1.25,1981,4,7,97,1981-04-07,NA,92.81,25.36,6.23,0.12,123.06
"98",-60.25,-1.25,1981,4,8,98,1981-04-08,NA,91.62,26,3.7,0.01,115.56
"99",-60.25,-1.25,1981,4,9,99,1981-04-09,NA,97.25,24.87,16.87,0.11,93.88
"100",-60.25,-1.25,1981,4,10,100,1981-04-10,NA,92.94,25.31,11.69,0.01,91.94
"101",-60.25,-1.25,1981,4,11,101,1981-04-11,NA,92.19,25.65,1.25,0.03,96.25
"102",-60.25,-1.25,1981,4,12,102,1981-04-12,NA,93.06,25.48,2.06,0.02,98.44
"103",-60.25,-1.25,1981,4,13,103,1981-04-13,NA,91.56,25.63,1.35,0.01,82.25
"104",-60.25,-1.25,1981,4,14,104,1981-04-14,NA,92.69,25.48,16.1,0.08,101.19
"105",-60.25,-1.25,1981,4,15,105,1981-04-15,NA,94.38,25.19,15.91,0.08,84.69
"106",-60.25,-1.25,1981,4,16,106,1981-04-16,NA,96,24.63,13.15,0.16,117.56
"107",-60.25,-1.25,1981,4,17,107,1981-04-17,NA,92.62,25.65,8.17,0.08,144.06
"108",-60.25,-1.25,1981,4,18,108,1981-04-18,NA,93.69,24.98,3.82,0.14,221.19
"109",-60.25,-1.25,1981,4,19,109,1981-04-19,NA,94.38,24.33,7.09,0.1,303.75
"110",-60.25,-1.25,1981,4,20,110,1981-04-20,NA,95.06,23.93,10.66,0.12,68.38
"111",-60.25,-1.25,1981,4,21,111,1981-04-21,NA,91.81,25.17,24.09,0.05,105.06
"112",-60.25,-1.25,1981,4,22,112,1981-04-22,NA,90.62,25.86,0.64,0.03,99.19
"113",-60.25,-1.25,1981,4,23,113,1981-04-23,NA,88.62,26.18,1.1,0.12,94.81
"114",-60.25,-1.25,1981,4,24,114,1981-04-24,NA,90.25,25.73,0.48,0.15,97.62
"115",-60.25,-1.25,1981,4,25,115,1981-04-25,NA,92.06,25.61,0.82,0.18,65.69
"116",-60.25,-1.25,1981,4,26,116,1981-04-26,NA,95.12,25.59,9.93,0.26,86.19
"117",-60.25,-1.25,1981,4,27,117,1981-04-27,NA,94.69,24.97,4.66,0.21,163.88
"118",-60.25,-1.25,1981,4,28,118,1981-04-28,NA,90.94,25.12,1.11,0.16,107.62
"119",-60.25,-1.25,1981,4,29,119,1981-04-29,NA,90.75,24.92,0.95,0.08,84.5
"120",-60.25,-1.25,1981,4,30,120,1981-04-30,NA,91.62,24.88,13.02,0.1,100.5
"121",-60.25,-1.25,1981,5,1,121,1981-05-01,NA,91.81,25.13,11.53,0.19,151.94
"122",-60.25,-1.25,1981,5,2,122,1981-05-02,NA,93.94,25.19,6.78,0.26,241.75
"123",-60.25,-1.25,1981,5,3,123,1981-05-03,NA,93.69,24.99,4.93,0.21,139.5
"124",-60.25,-1.25,1981,5,4,124,1981-05-04,NA,91.88,24.76,1,0.09,85.25
"125",-60.25,-1.25,1981,5,5,125,1981-05-05,NA,92.06,25.13,3.29,0.12,144.44
"126",-60.25,-1.25,1981,5,6,126,1981-05-06,NA,94.06,24.55,8.21,0.19,191.44
"127",-60.25,-1.25,1981,5,7,127,1981-05-07,NA,95.94,24.69,13.07,0.12,155.38
"128",-60.25,-1.25,1981,5,8,128,1981-05-08,NA,91.31,24.37,2.45,0.06,171.25
"129",-60.25,-1.25,1981,5,9,129,1981-05-09,NA,93.25,24.78,12.33,0.07,116.5
"130",-60.25,-1.25,1981,5,10,130,1981-05-10,NA,91.75,25.1,4.94,0.15,119.56
"131",-60.25,-1.25,1981,5,11,131,1981-05-11,NA,92.5,25.48,3.35,0.11,93.56
"132",-60.25,-1.25,1981,5,12,132,1981-05-12,NA,92.75,25.12,1.07,0.16,81.31
"133",-60.25,-1.25,1981,5,13,133,1981-05-13,NA,89.44,25.81,0.86,0.16,116.12
"134",-60.25,-1.25,1981,5,14,134,1981-05-14,NA,90.88,25.44,0.86,0.08,88
"135",-60.25,-1.25,1981,5,15,135,1981-05-15,NA,94.12,25.3,4.46,0.07,92.44
"136",-60.25,-1.25,1981,5,16,136,1981-05-16,NA,94.44,24.69,4.56,0.16,58.69
"137",-60.25,-1.25,1981,5,17,137,1981-05-17,NA,94.19,24.42,8.91,0.06,119.31
"138",-60.25,-1.25,1981,5,18,138,1981-05-18,NA,92.19,24.87,10.54,0.16,170
"139",-60.25,-1.25,1981,5,19,139,1981-05-19,NA,92.12,25.21,5.82,0.15,117.5
"140",-60.25,-1.25,1981,5,20,140,1981-05-20,NA,91.31,25.84,1.47,0.02,97.62
"141",-60.25,-1.25,1981,5,21,141,1981-05-21,NA,90.25,25.58,1.08,0.09,106.81
"142",-60.25,-1.25,1981,5,22,142,1981-05-22,NA,91.56,25.35,2.04,0.13,117.31
"143",-60.25,-1.25,1981,5,23,143,1981-05-23,NA,91.31,25.51,0.67,0.02,151.94
"144",-60.25,-1.25,1981,5,24,144,1981-05-24,NA,90.5,25.51,0.31,0.11,109.31
"145",-60.25,-1.25,1981,5,25,145,1981-05-25,NA,94.5,25.02,16.95,0.05,96.75
"146",-60.25,-1.25,1981,5,26,146,1981-05-26,NA,97.31,23.94,49.69,0.16,149.62
"147",-60.25,-1.25,1981,5,27,147,1981-05-27,NA,94.38,24.33,10.41,0.2,164.38
"148",-60.25,-1.25,1981,5,28,148,1981-05-28,NA,93,25.23,5.18,0.13,93.5
"149",-60.25,-1.25,1981,5,29,149,1981-05-29,NA,93.19,25.26,2.38,0.02,136.31
"150",-60.25,-1.25,1981,5,30,150,1981-05-30,NA,93.81,25.24,8.64,0.16,95.75
"151",-60.25,-1.25,1981,5,31,151,1981-05-31,NA,93.25,25.51,6.01,0.18,111.81
"152",-60.25,-1.25,1981,6,1,152,1981-06-01,NA,92.69,25.3,0.79,0.12,73.31
"153",-60.25,-1.25,1981,6,2,153,1981-06-02,NA,92.94,25.17,2.56,0.09,80.25
"154",-60.25,-1.25,1981,6,3,154,1981-06-03,NA,92.5,25.27,1.05,0.14,104.19
"155",-60.25,-1.25,1981,6,4,155,1981-06-04,NA,92.62,25.24,0.57,0.2,79.88
"156",-60.25,-1.25,1981,6,5,156,1981-06-05,NA,89.06,25.33,0.27,0.03,93.44
"157",-60.25,-1.25,1981,6,6,157,1981-06-06,NA,89.94,25.58,1.17,0.1,100.12
"158",-60.25,-1.25,1981,6,7,158,1981-06-07,NA,92.31,25.37,0.59,0.02,102.62
"159",-60.25,-1.25,1981,6,8,159,1981-06-08,NA,92.31,25.17,0.36,0.02,127.75
"160",-60.25,-1.25,1981,6,9,160,1981-06-09,NA,87.88,25.47,0.58,0.15,101.56
"161",-60.25,-1.25,1981,6,10,161,1981-06-10,NA,88.31,25.31,0.98,0.22,155.5
"162",-60.25,-1.25,1981,6,11,162,1981-06-11,NA,92,24.94,2.48,0.1,97.56
"163",-60.25,-1.25,1981,6,12,163,1981-06-12,NA,90.38,24.94,1.75,0.05,97.06
"164",-60.25,-1.25,1981,6,13,164,1981-06-13,NA,90.44,25.17,0.51,0.11,94.31
"165",-60.25,-1.25,1981,6,14,165,1981-06-14,NA,90.81,25.08,1.85,0.12,128.38
"166",-60.25,-1.25,1981,6,15,166,1981-06-15,NA,96.25,24.56,14.47,0.06,111.62
"167",-60.25,-1.25,1981,6,16,167,1981-06-16,NA,95.75,24.33,8.11,0.17,123
"168",-60.25,-1.25,1981,6,17,168,1981-06-17,NA,93.81,24.84,8.72,0.29,103.38
"169",-60.25,-1.25,1981,6,18,169,1981-06-18,NA,89.75,24.93,0.87,0.32,134.56
"170",-60.25,-1.25,1981,6,19,170,1981-06-19,NA,91.38,24.55,5.76,0.28,120.44
"171",-60.25,-1.25,1981,6,20,171,1981-06-20,NA,93.62,24.72,38.93,0.2,82.81
"172",-60.25,-1.25,1981,6,21,172,1981-06-21,NA,90,25.01,8.07,0.18,74.5
"173",-60.25,-1.25,1981,6,22,173,1981-06-22,NA,90.06,24.88,0.3,0.07,108.25
"174",-60.25,-1.25,1981,6,23,174,1981-06-23,NA,89.25,25.12,0.09,0.12,96.56
"175",-60.25,-1.25,1981,6,24,175,1981-06-24,NA,90.25,25.05,1.7,0.18,97.88
"176",-60.25,-1.25,1981,6,25,176,1981-06-25,NA,94.62,24.56,6.95,0.14,103.44
"177",-60.25,-1.25,1981,6,26,177,1981-06-26,NA,92.5,24.95,1.46,0.06,117.62
"178",-60.25,-1.25,1981,6,27,178,1981-06-27,NA,90.06,25.05,0.35,0.02,129.88
"179",-60.25,-1.25,1981,6,28,179,1981-06-28,NA,92.25,24.98,8.88,0.06,141.69
"180",-60.25,-1.25,1981,6,29,180,1981-06-29,NA,91.56,25.25,4.06,0.1,203.69
"181",-60.25,-1.25,1981,6,30,181,1981-06-30,NA,93.88,25.05,6.25,0.09,298.69
"182",-60.25,-1.25,1981,7,1,182,1981-07-01,NA,97.25,24.33,5.07,0.17,169.12
"183",-60.25,-1.25,1981,7,2,183,1981-07-02,NA,90.44,24.9,1.03,0.24,98.25
"184",-60.25,-1.25,1981,7,3,184,1981-07-03,NA,89.69,24.92,1.21,0.23,78.12
"185",-60.25,-1.25,1981,7,4,185,1981-07-04,NA,90.75,24.48,1.83,0.28,99.56
"186",-60.25,-1.25,1981,7,5,186,1981-07-05,NA,93.69,24.6,14.98,0.27,182.69
"187",-60.25,-1.25,1981,7,6,187,1981-07-06,NA,92.19,24.27,8.11,0.22,83.44
"188",-60.25,-1.25,1981,7,7,188,1981-07-07,NA,94.38,24.12,18.21,0.23,112.12
"189",-60.25,-1.25,1981,7,8,189,1981-07-08,NA,91.25,24.51,0.83,0.04,99.38
"190",-60.25,-1.25,1981,7,9,190,1981-07-09,NA,89.44,24.27,0.73,0.05,97
"191",-60.25,-1.25,1981,7,10,191,1981-07-10,NA,90.19,24.58,1.08,0.05,85.81
"192",-60.25,-1.25,1981,7,11,192,1981-07-11,NA,89.44,24.7,0.01,0.08,98.56
"193",-60.25,-1.25,1981,7,12,193,1981-07-12,NA,89,24.6,0.15,0.02,94.19
"194",-60.25,-1.25,1981,7,13,194,1981-07-13,NA,89.56,24.84,0.63,0.1,82.12
"195",-60.25,-1.25,1981,7,14,195,1981-07-14,NA,90.06,24.9,3.34,0.2,60.69
"196",-60.25,-1.25,1981,7,15,196,1981-07-15,NA,90.75,24.7,0.65,0.19,51.25
"197",-60.25,-1.25,1981,7,16,197,1981-07-16,NA,89.38,24.79,2.45,0.23,62.38
"198",-60.25,-1.25,1981,7,17,198,1981-07-17,NA,91.06,24.81,8.77,0.16,100.81
"199",-60.25,-1.25,1981,7,18,199,1981-07-18,NA,94.38,24.29,1.55,0.15,181.88
"200",-60.25,-1.25,1981,7,19,200,1981-07-19,NA,91.69,23.14,0.64,0.09,194.38
"201",-60.25,-1.25,1981,7,20,201,1981-07-20,NA,87.81,22.13,0.3,0.05,189.38
"202",-60.25,-1.25,1981,7,21,202,1981-07-21,NA,87.38,22.23,0,0.12,188.94
"203",-60.25,-1.25,1981,7,22,203,1981-07-22,NA,87.81,23.73,0.2,0.22,183.19
"204",-60.25,-1.25,1981,7,23,204,1981-07-23,NA,89.56,24.17,1.64,0.12,163.31
"205",-60.25,-1.25,1981,7,24,205,1981-07-24,NA,91.44,24.46,7.37,0.21,148.25
"206",-60.25,-1.25,1981,7,25,206,1981-07-25,NA,89.31,24.5,2.46,0.16,109.88
"207",-60.25,-1.25,1981,7,26,207,1981-07-26,NA,90.62,24.79,15.61,0.27,115.62
"208",-60.25,-1.25,1981,7,27,208,1981-07-27,NA,92,24.61,8.05,0.23,108.12
"209",-60.25,-1.25,1981,7,28,209,1981-07-28,NA,89.25,24.81,0.5,0.16,90.06
"210",-60.25,-1.25,1981,7,29,210,1981-07-29,NA,90.94,24.63,6.14,0.1,94.94
"211",-60.25,-1.25,1981,7,30,211,1981-07-30,NA,92.81,24.33,2.19,0.06,86.06
"212",-60.25,-1.25,1981,7,31,212,1981-07-31,NA,89.06,24.87,0.22,0.12,79.38
"213",-60.25,-1.25,1981,8,1,213,1981-08-01,NA,93.44,24.9,7.15,0.17,79.25
"214",-60.25,-1.25,1981,8,2,214,1981-08-02,NA,92.56,25.21,1.13,0.22,51.25
"215",-60.25,-1.25,1981,8,3,215,1981-08-03,NA,87.75,25.51,0.38,0.01,77.81
"216",-60.25,-1.25,1981,8,4,216,1981-08-04,NA,88.12,25.2,0.07,0.02,73.12
"217",-60.25,-1.25,1981,8,5,217,1981-08-05,NA,88.56,25.67,0.09,0.09,63.69
"218",-60.25,-1.25,1981,8,6,218,1981-08-06,NA,88.94,25.76,0.02,0.09,56.62
"219",-60.25,-1.25,1981,8,7,219,1981-08-07,NA,91.38,25.24,2.54,0.02,57.38
"220",-60.25,-1.25,1981,8,8,220,1981-08-08,NA,88.94,25.21,0.34,0.02,71.31
"221",-60.25,-1.25,1981,8,9,221,1981-08-09,NA,89.5,25.76,1.43,0.1,76.44
"222",-60.25,-1.25,1981,8,10,222,1981-08-10,NA,90.5,25.67,0.87,0.12,77.56
"223",-60.25,-1.25,1981,8,11,223,1981-08-11,NA,86.88,25.94,5.17,0.1,180
"224",-60.25,-1.25,1981,8,12,224,1981-08-12,NA,88.81,25.55,1.7,0.21,76.12
"225",-60.25,-1.25,1981,8,13,225,1981-08-13,NA,87.12,25.53,0.05,0.16,105.19
"226",-60.25,-1.25,1981,8,14,226,1981-08-14,NA,88.75,25.43,0.92,0.05,40.12
"227",-60.25,-1.25,1981,8,15,227,1981-08-15,NA,88.19,25.48,1.44,0.13,33.69
"228",-60.25,-1.25,1981,8,16,228,1981-08-16,NA,87.81,25.79,4.35,0.15,53.06
"229",-60.25,-1.25,1981,8,17,229,1981-08-17,NA,89.06,25.8,1.41,0.21,81.56
"230",-60.25,-1.25,1981,8,18,230,1981-08-18,NA,94.12,24.93,3.73,0.09,197.94
"231",-60.25,-1.25,1981,8,19,231,1981-08-19,NA,94.38,24.93,6.58,0.13,279.12
"232",-60.25,-1.25,1981,8,20,232,1981-08-20,NA,86,25.64,0.47,0.27,132.44
"233",-60.25,-1.25,1981,8,21,233,1981-08-21,NA,90.12,24.87,2.85,0.21,229.81
"234",-60.25,-1.25,1981,8,22,234,1981-08-22,NA,89.38,24.43,0.45,0.21,142.56
"235",-60.25,-1.25,1981,8,23,235,1981-08-23,NA,89.75,25.08,2.23,0.09,83.19
"236",-60.25,-1.25,1981,8,24,236,1981-08-24,NA,91.94,25,13.18,0.04,65.62
"237",-60.25,-1.25,1981,8,25,237,1981-08-25,NA,92.38,25,16.89,0.11,156.81
"238",-60.25,-1.25,1981,8,26,238,1981-08-26,NA,91.25,25.28,5.12,0.17,155.25
"239",-60.25,-1.25,1981,8,27,239,1981-08-27,NA,90.06,25.06,5.36,0.19,67.75
"240",-60.25,-1.25,1981,8,28,240,1981-08-28,NA,92.56,24.55,4.31,0.27,39.44
"241",-60.25,-1.25,1981,8,29,241,1981-08-29,NA,89.56,25.04,23.5,0.2,152
"242",-60.25,-1.25,1981,8,30,242,1981-08-30,NA,90.44,25,14.43,0.23,213
"243",-60.25,-1.25,1981,8,31,243,1981-08-31,NA,90.12,25.15,8.98,0.06,332.81
"244",-60.25,-1.25,1981,9,1,244,1981-09-01,NA,89.19,25.28,7.43,0.07,232.56
"245",-60.25,-1.25,1981,9,2,245,1981-09-02,NA,89,24.8,1.2,0.1,252.19
"246",-60.25,-1.25,1981,9,3,246,1981-09-03,NA,84.62,25.3,0.16,0.09,253.25
"247",-60.25,-1.25,1981,9,4,247,1981-09-04,NA,87.44,25.18,0.22,0.23,264.75
"248",-60.25,-1.25,1981,9,5,248,1981-09-05,NA,87.94,25.33,4.32,0.16,229.19
"249",-60.25,-1.25,1981,9,6,249,1981-09-06,NA,94.19,24.43,3.99,0.14,99.88
"250",-60.25,-1.25,1981,9,7,250,1981-09-07,NA,88.31,25.44,0.41,0.32,54.44
"251",-60.25,-1.25,1981,9,8,251,1981-09-08,NA,90.12,25.44,0.62,0.17,29.44
"252",-60.25,-1.25,1981,9,9,252,1981-09-09,NA,90.12,25.51,1.99,0.14,41.25
"253",-60.25,-1.25,1981,9,10,253,1981-09-10,NA,91.5,25.18,0.92,0.16,141.25
"254",-60.25,-1.25,1981,9,11,254,1981-09-11,NA,89.06,25.51,1.87,0.09,177.25
"255",-60.25,-1.25,1981,9,12,255,1981-09-12,NA,92.94,24.92,5.27,0.12,301.62
"256",-60.25,-1.25,1981,9,13,256,1981-09-13,NA,90.5,25.6,0.67,0.12,72.75
"257",-60.25,-1.25,1981,9,14,257,1981-09-14,NA,90.81,25.49,1.95,0.12,69.31
"258",-60.25,-1.25,1981,9,15,258,1981-09-15,NA,91.94,25.12,0.89,0.17,156.94
"259",-60.25,-1.25,1981,9,16,259,1981-09-16,NA,92,24.77,2.78,0.15,283.88
"260",-60.25,-1.25,1981,9,17,260,1981-09-17,NA,91.56,25.44,10.09,0.1,332.19
"261",-60.25,-1.25,1981,9,18,261,1981-09-18,NA,92.56,25.18,4.41,0.15,175.62
"262",-60.25,-1.25,1981,9,19,262,1981-09-19,NA,89,25.33,1.1,0.03,42.5
"263",-60.25,-1.25,1981,9,20,263,1981-09-20,NA,90.56,25.43,7.17,0.06,49.06
"264",-60.25,-1.25,1981,9,21,264,1981-09-21,NA,87.25,25.88,1.95,0.12,42
"265",-60.25,-1.25,1981,9,22,265,1981-09-22,NA,87,26.18,7.25,0.12,167.5
"266",-60.25,-1.25,1981,9,23,266,1981-09-23,NA,92.44,25.47,4.11,0.19,298.88
"267",-60.25,-1.25,1981,9,24,267,1981-09-24,NA,90.31,25.76,5.85,0.23,162.69
"268",-60.25,-1.25,1981,9,25,268,1981-09-25,NA,91.88,24.98,2.14,0.12,294
